Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
8/12/2008,21:20:00,2.074,0.058,240.08,8.6,0,0,18
8/12/2008,21:21:00,2.072,0.06,239.73,8.6,0,0,17
8/12/2008,21:22:00,2.064,0.06,239.2,8.6,0,0,18
8/12/2008,21:23:00,2.25,0.062,240.39,9.2,0,0,17
8/12/2008,21:24:00,2.136,0.06,240.21,8.8,0,0,18
8/12/2008,21:25:00,2.074,0.058,240.08,8.6,0,0,18
8/12/2008,21:26:00,2.086,0.058,240.84,8.6,0,0,18
8/12/2008,21:27:00,2.08,0.058,240.41,8.6,0,0,17
8/12/2008,21:28:00,2.068,0.06,239.72,8.6,0,0,18
8/12/2008,21:29:00,2.062,0.06,239.32,8.6,0,0,18
8/12/2008,21:30:00,2.062,0.06,239.35,8.6,0,0,17
8/12/2008,21:31:00,2.056,0.06,239.25,8.6,0,0,18
8/12/2008,21:32:00,2.06,0.06,239.67,8.6,0,0,17
8/12/2008,21:33:00,2.058,0.06,239.5,8.6,0,0,18
8/12/2008,21:34:00,2.058,0.06,239.42,8.6,0,0,18
8/12/2008,21:35:00,2.076,0.058,240.5,8.6,0,0,17
8/12/2008,21:36:00,2.252,0.06,240.68,9.4,0,0,18
8/12/2008,21:37:00,2.244,0.058,240.88,9.2,0,0,18
8/12/2008,21:38:00,2.212,0.058,240.74,9.2,0,0,18
8/12/2008,21:39:00,2.092,0.056,241.54,8.6,0,0,17
8/12/2008,21:40:00,2.09,0.056,241.34,8.6,0,0,18
8/12/2008,21:41:00,2.08,0.058,240.88,8.6,0,0,18
8/12/2008,21:42:00,1.174,0.048,242.03,5,0,0,4
8/12/2008,21:43:00,1.016,0.048,242.17,4.2,0,0,0
8/12/2008,21:44:00,1.018,0.046,242.58,4.2,0,0,0
8/12/2008,21:45:00,1.016,0.046,242.21,4.2,0,0,0
8/12/2008,21:46:00,1.018,0.046,242.86,4.2,0,0,0
8/12/2008,21:47:00,1.01,0.046,242.71,4.2,0,0,0
8/12/2008,21:48:00,1.008,0.048,242.73,4.2,0,0,0
8/12/2008,21:49:00,1.102,0,242.6,4.6,0,0,0
8/12/2008,21:50:00,1.116,0.052,242.81,4.6,0,0,0
8/12/2008,21:51:00,1.086,0.054,242.56,4.4,0,0,0
8/12/2008,21:52:00,1.094,0.056,242.5,4.4,0,0,0
8/12/2008,21:53:00,1.198,0.188,241.79,5,0,0,0
8/12/2008,21:54:00,0.932,0.196,242.47,4,0,0,0
8/12/2008,21:55:00,0.908,0.196,242,3.8,0,0,0
8/12/2008,21:56:00,0.906,0.196,241.92,3.8,0,0,0
8/12/2008,21:57:00,0.95,0.196,242.4,4,0,0,0
8/12/2008,21:58:00,1.076,0.196,242.72,4.4,0,0,0
8/12/2008,21:59:00,0.908,0.2,243.28,3.8,0,0,0
8/12/2008,22:00:00,0.9,0.2,243.04,3.8,0,0,0
8/12/2008,22:01:00,0.942,0.198,242.87,4,0,0,0
8/12/2008,22:02:00,0.928,0.198,243.04,3.8,0,0,0
8/12/2008,22:03:00,0.954,0.2,243.68,4,0,0,0
8/12/2008,22:04:00,0.878,0.202,243.73,3.6,0,0,0
8/12/2008,22:05:00,0.854,0.202,243.5,3.6,0,0,0
8/12/2008,22:06:00,1.14,0.198,242.65,4.8,0,0,0
8/12/2008,22:07:00,1.578,0.204,243.09,6.4,0,0,0
8/12/2008,22:08:00,1.604,0.202,243.22,6.6,0,0,0
8/12/2008,22:09:00,1.964,0.196,242.9,8,0,0,0
8/12/2008,22:10:00,1.198,0.182,243.01,5.4,0,0,0
8/12/2008,22:11:00,0.786,0.094,242.95,3.2,0,0,0
8/12/2008,22:12:00,0.866,0,243.21,3.6,0,0,0
8/12/2008,22:13:00,0.856,0,243.5,3.6,0,0,0
8/12/2008,22:14:00,0.872,0,243.53,3.6,0,0,0
8/12/2008,22:15:00,0.854,0,242.82,3.6,0,0,0
8/12/2008,22:16:00,0.822,0,243.05,3.4,0,0,0
8/12/2008,22:17:00,0.816,0,243.99,3.4,0,0,0
8/12/2008,22:18:00,0.784,0,245.06,3.2,0,0,0
8/12/2008,22:19:00,0.716,0,245.47,2.8,0,0,0
8/12/2008,22:20:00,0.586,0,245.99,2.4,0,0,0
8/12/2008,22:21:00,0.494,0,245.23,2,0,0,0
8/12/2008,22:22:00,0.496,0,245.28,2,0,0,0
8/12/2008,22:23:00,0.514,0,245.18,2,0,0,0
8/12/2008,22:24:00,0.524,0,245.6,2.2,0,0,0
8/12/2008,22:25:00,0.52,0,245.88,2,0,0,0
8/12/2008,22:26:00,0.52,0,246.14,2,0,0,0
8/12/2008,22:27:00,0.516,0,246.32,2,0,0,0
8/12/2008,22:28:00,0.518,0,246.35,2,0,0,0
8/12/2008,22:29:00,0.516,0,246.08,2,0,0,0
8/12/2008,22:30:00,0.516,0,246.09,2,0,0,0
8/12/2008,22:31:00,0.516,0,245.88,2,0,0,0
8/12/2008,22:32:00,0.518,0,245.98,2,0,0,0
8/12/2008,22:33:00,0.428,0,245.96,1.8,0,0,0
8/12/2008,22:34:00,0.408,0,245.71,1.6,0,0,0
8/12/2008,22:35:00,0.412,0,246.06,1.6,0,0,0
8/12/2008,22:36:00,0.416,0,246.29,1.6,0,0,0
8/12/2008,22:37:00,0.41,0,246.05,1.6,0,0,0
8/12/2008,22:38:00,0.408,0,246.38,1.6,0,0,0
8/12/2008,22:39:00,0.41,0,246.48,1.6,0,0,0
8/12/2008,22:40:00,0.408,0,246.43,1.6,0,0,0
8/12/2008,22:41:00,0.474,0.068,246.9,2,0,0,0
8/12/2008,22:42:00,0.442,0.07,246.37,1.8,0,0,0
8/12/2008,22:43:00,0.444,0.07,246.51,1.8,0,0,0
8/12/2008,22:44:00,0.444,0.072,247.07,1.8,0,0,0
8/12/2008,22:45:00,0.444,0.074,247.41,1.8,0,0,0
8/12/2008,22:46:00,0.5,0.134,247.88,2.2,0,0,0
8/12/2008,22:47:00,0.554,0.22,247.77,2.4,0,0,0
8/12/2008,22:48:00,0.55,0.222,247.94,2.4,0,0,0
8/12/2008,22:49:00,0.548,0.22,247.63,2.4,0,0,0
8/12/2008,22:50:00,0.548,0.222,248.14,2.4,0,0,0
8/12/2008,22:51:00,0.546,0.222,248.32,2.4,0,0,0
8/12/2008,22:52:00,0.546,0.224,248.46,2.4,0,0,0
8/12/2008,22:53:00,0.542,0.222,248.17,2.4,0,0,0
8/12/2008,22:54:00,0.54,0.222,247.92,2.4,0,0,0
8/12/2008,22:55:00,0.538,0.222,247.65,2.4,0,0,0
8/12/2008,22:56:00,0.536,0.22,247.32,2.4,0,0,0
8/12/2008,22:57:00,0.536,0.22,247.31,2.4,0,0,0
8/12/2008,22:58:00,0.492,0.148,246.91,2,0,0,0
8/12/2008,22:59:00,0.464,0.108,246.95,2,0,0,0
8/12/2008,23:00:00,0.462,0.104,246.07,2,0,0,0
8/12/2008,23:01:00,0.462,0.104,246.09,2,0,0,0
8/12/2008,23:02:00,0.462,0.106,246.37,2,0,0,0
8/12/2008,23:03:00,0.462,0.108,246.84,2,0,0,0
8/12/2008,23:04:00,0.464,0.11,247.54,2,0,0,0
8/12/2008,23:05:00,0.454,0.094,248.42,1.8,0,0,0
8/12/2008,23:06:00,0.372,0,249.09,1.6,0,0,0
8/12/2008,23:07:00,0.372,0,249.16,1.6,0,0,0
8/12/2008,23:08:00,0.372,0,248.81,1.6,0,0,0
8/12/2008,23:09:00,0.372,0,248.33,1.6,0,0,0
8/12/2008,23:10:00,0.248,0,248.2,1,0,0,0
8/12/2008,23:11:00,0.238,0.046,247.65,1,0,0,0
8/12/2008,23:12:00,0.238,0.046,247.62,1,0,0,0
8/12/2008,23:13:00,0.238,0.046,247.61,1,0,0,0
8/12/2008,23:14:00,0.236,0.046,247.4,1,0,0,0
8/12/2008,23:15:00,0.238,0.046,248.02,1,0,0,0
8/12/2008,23:16:00,0.24,0,248.47,1,0,0,0
8/12/2008,23:17:00,0.238,0,248.17,1,0,0,0
8/12/2008,23:18:00,0.24,0,248.76,1,0,0,0
8/12/2008,23:19:00,0.338,0.086,248.44,1.6,0,0,0
8/12/2008,23:20:00,0.326,0.086,248.41,1.4,0,1,0
8/12/2008,23:21:00,0.324,0.086,248.63,1.4,0,2,0
8/12/2008,23:22:00,0.324,0.084,248.18,1.4,0,1,0
8/12/2008,23:23:00,0.322,0.08,247.11,1.4,0,2,0
8/12/2008,23:24:00,0.322,0.08,246.83,1.4,0,1,0
8/12/2008,23:25:00,0.324,0.082,247.58,1.4,0,1,0
8/12/2008,23:26:00,0.324,0.082,247.75,1.4,0,2,0
8/12/2008,23:27:00,0.322,0.08,246.92,1.4,0,1,0
8/12/2008,23:28:00,0.322,0.078,246.34,1.4,0,2,0
8/12/2008,23:29:00,0.342,0.088,246.61,1.6,0,1,0
8/12/2008,23:30:00,0.398,0.186,246.43,1.8,0,2,0
8/12/2008,23:31:00,0.396,0.188,246.48,1.8,0,1,0
8/12/2008,23:32:00,0.398,0.188,246.79,1.8,0,1,0
8/12/2008,23:33:00,0.394,0.186,246.14,1.8,0,2,0
8/12/2008,23:34:00,0.392,0.186,245.92,1.8,0,1,0
8/12/2008,23:35:00,0.39,0.188,246.24,1.8,0,1,0
8/12/2008,23:36:00,0.388,0.19,247.06,1.8,0,2,0
8/12/2008,23:37:00,0.386,0.19,247.09,1.8,0,1,0
8/12/2008,23:38:00,0.386,0.192,247.31,1.8,0,1,0
8/12/2008,23:39:00,0.454,0.266,247.56,2.2,0,2,0
8/12/2008,23:40:00,0.496,0.338,247.48,2.4,0,1,0
8/12/2008,23:41:00,0.49,0.336,247.19,2.4,0,1,0
8/12/2008,23:42:00,0.478,0.336,247.31,2.4,0,1,0
8/12/2008,23:43:00,0.394,0.214,247.62,1.8,0,1,0
8/12/2008,23:44:00,0.324,0.096,247.52,1.4,0,0,0
8/12/2008,23:45:00,0.32,0.09,246.03,1.4,0,0,0
8/12/2008,23:46:00,0.318,0.09,245.62,1.4,0,0,0
8/12/2008,23:47:00,0.316,0.088,245.19,1.2,0,0,0
8/12/2008,23:48:00,0.316,0.086,244.71,1.2,0,0,0
8/12/2008,23:49:00,0.314,0.086,244.41,1.2,0,0,0
8/12/2008,23:50:00,0.314,0.088,244.89,1.2,0,0,0
8/12/2008,23:51:00,0.312,0.088,245.35,1.2,0,0,0
8/12/2008,23:52:00,0.314,0.09,245.96,1.2,0,0,0
8/12/2008,23:53:00,0.314,0.092,246.29,1.2,0,0,0
8/12/2008,23:54:00,0.312,0.092,245.8,1.2,0,0,0
8/12/2008,23:55:00,0.312,0.09,245.53,1.2,0,0,0
8/12/2008,23:56:00,0.31,0.09,245.39,1.2,0,0,0
8/12/2008,23:57:00,0.31,0.088,245.38,1.2,0,0,0
8/12/2008,23:58:00,0.216,0.05,245.57,0.8,0,0,0
8/12/2008,23:59:00,0.216,0.048,246.11,0.8,0,0,0
9/12/2008,0:00:00,0.218,0.048,246.58,0.8,0,0,0
9/12/2008,0:01:00,0.216,0.048,246.03,0.8,0,0,0
9/12/2008,0:02:00,0.216,0.048,245.86,0.8,0,0,0
9/12/2008,0:03:00,0.216,0.048,246.3,0.8,0,0,0
9/12/2008,0:04:00,0.216,0.048,246.34,0.8,0,0,0
9/12/2008,0:05:00,0.216,0.048,246.34,0.8,0,0,0
9/12/2008,0:06:00,0.216,0.05,245.76,0.8,0,0,0
9/12/2008,0:07:00,0.216,0.05,245.87,0.8,0,0,0
9/12/2008,0:08:00,0.216,0.05,245.99,0.8,0,0,0
9/12/2008,0:09:00,0.216,0.048,246.23,0.8,0,0,0
9/12/2008,0:10:00,0.216,0.05,245.82,0.8,0,0,0
9/12/2008,0:11:00,0.216,0.048,246.25,0.8,0,0,0
9/12/2008,0:12:00,0.216,0.048,246.21,0.8,0,0,0
9/12/2008,0:13:00,0.216,0.048,246,0.8,0,0,0
9/12/2008,0:14:00,0.216,0.048,246.27,0.8,0,0,0
9/12/2008,0:15:00,0.252,0,246.47,1.2,0,0,0
9/12/2008,0:16:00,0.296,0.06,246.95,1.2,0,0,0
9/12/2008,0:17:00,0.296,0.06,246.92,1.2,0,0,0
9/12/2008,0:18:00,0.296,0.06,246.74,1.2,0,0,0
9/12/2008,0:19:00,0.296,0.06,246.87,1.2,0,0,0
9/12/2008,0:20:00,0.294,0.062,247.14,1.2,0,0,0
9/12/2008,0:21:00,0.292,0.062,247.24,1.2,0,0,0
9/12/2008,0:22:00,0.29,0.058,246.3,1.2,0,0,0
9/12/2008,0:23:00,0.288,0.058,245.73,1.2,0,0,0
9/12/2008,0:24:00,0.288,0.058,245.83,1.2,0,0,0
9/12/2008,0:25:00,0.288,0.058,245.85,1.2,0,0,0
9/12/2008,0:26:00,0.286,0.058,245.84,1.2,0,0,0
9/12/2008,0:27:00,0.286,0.058,246.13,1.2,0,0,0
9/12/2008,0:28:00,0.226,0,245.89,1,0,0,0
9/12/2008,0:29:00,0.216,0.05,245.86,0.8,0,0,0
9/12/2008,0:30:00,0.216,0.05,245.98,0.8,0,0,0
9/12/2008,0:31:00,0.216,0.048,246.43,0.8,0,0,0
9/12/2008,0:32:00,0.26,0,245.54,1.2,0,0,0
9/12/2008,0:33:00,0.328,0.088,245.47,1.4,0,0,0
9/12/2008,0:34:00,0.324,0.086,244.51,1.4,0,0,0
9/12/2008,0:35:00,0.322,0.086,244.57,1.4,0,0,0
9/12/2008,0:36:00,0.32,0.086,244.39,1.4,0,0,0
9/12/2008,0:37:00,0.32,0.086,244.45,1.4,0,0,0
9/12/2008,0:38:00,0.318,0.086,244.52,1.4,0,0,0
9/12/2008,0:39:00,0.318,0.088,244.96,1.4,0,0,0
9/12/2008,0:40:00,0.318,0.088,245.25,1.2,0,0,0
9/12/2008,0:41:00,0.318,0.09,245.42,1.2,0,0,0
9/12/2008,0:42:00,0.316,0.09,245.49,1.2,0,0,0
9/12/2008,0:43:00,0.316,0.09,245.62,1.2,0,0,0
9/12/2008,0:44:00,0.314,0.088,245.24,1.2,0,0,0
9/12/2008,0:45:00,0.312,0.086,244.7,1.2,0,0,0
9/12/2008,0:46:00,0.31,0.086,244.35,1.2,0,0,0
9/12/2008,0:47:00,0.31,0.084,243.87,1.2,0,0,0
9/12/2008,0:48:00,0.31,0.088,244.82,1.2,0,0,0
9/12/2008,0:49:00,0.312,0.088,245.46,1.2,0,0,0
9/12/2008,0:50:00,0.294,0.062,245.43,1.2,0,0,0
9/12/2008,0:51:00,0.216,0.05,246.05,0.8,0,0,0
9/12/2008,0:52:00,0.216,0.05,246.08,0.8,0,0,0
9/12/2008,0:53:00,0.216,0.05,245.63,0.8,0,0,0
9/12/2008,0:54:00,0.216,0.05,245.53,0.8,0,0,0
9/12/2008,0:55:00,0.216,0.05,245.23,0.8,0,0,0
9/12/2008,0:56:00,0.214,0.05,244.68,0.8,0,0,0
9/12/2008,0:57:00,0.214,0.05,244.54,0.8,0,0,0
9/12/2008,0:58:00,0.214,0.052,244.34,0.8,0,0,0
9/12/2008,0:59:00,0.214,0.05,244.92,0.8,0,0,0
9/12/2008,1:00:00,0.216,0.05,245.31,0.8,0,0,0
9/12/2008,1:01:00,0.272,0,245.68,1.2,0,0,0
9/12/2008,1:02:00,0.292,0.056,245.04,1.2,0,0,0
9/12/2008,1:03:00,0.292,0.054,244.64,1.2,0,0,0
9/12/2008,1:04:00,0.294,0.056,245.24,1.2,0,0,0
9/12/2008,1:05:00,0.292,0.056,245.39,1.2,0,0,0
9/12/2008,1:06:00,0.29,0.056,245.18,1.2,0,0,0
9/12/2008,1:07:00,0.288,0.056,244.97,1.2,0,0,0
9/12/2008,1:08:00,0.288,0.056,245.19,1.2,0,0,0
9/12/2008,1:09:00,0.288,0.056,245.35,1.2,0,0,0
9/12/2008,1:10:00,0.286,0.056,245.1,1.2,0,0,0
9/12/2008,1:11:00,0.286,0.056,245.44,1.2,0,0,0
9/12/2008,1:12:00,0.286,0.056,245.61,1.2,0,0,0
9/12/2008,1:13:00,0.222,0,246.18,1,0,0,0
9/12/2008,1:14:00,0.216,0.05,245.76,0.8,0,0,0
9/12/2008,1:15:00,0.216,0.05,245.6,0.8,0,0,0
9/12/2008,1:16:00,0.216,0.05,245.23,0.8,0,0,0
9/12/2008,1:17:00,0.216,0.05,245.26,0.8,0,0,0
9/12/2008,1:18:00,0.214,0.052,245.03,0.8,0,0,0
9/12/2008,1:19:00,0.214,0.052,244.8,0.8,0,0,0
9/12/2008,1:20:00,0.216,0.052,245.27,0.8,0,0,0
9/12/2008,1:21:00,0.216,0.05,245.39,0.8,0,0,0
9/12/2008,1:22:00,0.216,0.05,245.17,0.8,0,0,0
9/12/2008,1:23:00,0.216,0.05,246.13,0.8,0,0,0
9/12/2008,1:24:00,0.216,0.05,245.92,0.8,0,0,0
9/12/2008,1:25:00,0.216,0.05,245.55,0.8,0,0,0
9/12/2008,1:26:00,0.27,0,245.43,1.2,0,0,0
9/12/2008,1:27:00,0.328,0.088,245.12,1.4,0,0,0
9/12/2008,1:28:00,0.326,0.088,245.44,1.4,0,0,0
9/12/2008,1:29:00,0.324,0.088,245.56,1.4,0,0,0
9/12/2008,1:30:00,0.324,0.09,245.69,1.4,0,0,0
9/12/2008,1:31:00,0.322,0.09,245.79,1.4,0,0,0
9/12/2008,1:32:00,0.322,0.09,245.73,1.4,0,0,0
9/12/2008,1:33:00,0.32,0.09,245.59,1.4,0,0,0
9/12/2008,1:34:00,0.32,0.09,245.88,1.4,0,0,0
9/12/2008,1:35:00,0.318,0.09,245.76,1.4,0,0,0
9/12/2008,1:36:00,0.316,0.086,245.03,1.2,0,0,0
9/12/2008,1:37:00,0.316,0.09,245.62,1.2,0,0,0
9/12/2008,1:38:00,0.316,0.09,245.82,1.2,0,0,0
9/12/2008,1:39:00,0.316,0.092,246.23,1.2,0,0,0
9/12/2008,1:40:00,0.314,0.092,246.25,1.2,0,0,0
9/12/2008,1:41:00,0.314,0.092,246.47,1.2,0,0,0
9/12/2008,1:42:00,0.314,0.094,247.01,1.2,0,0,0
9/12/2008,1:43:00,0.314,0.092,246.39,1.2,0,0,0
9/12/2008,1:44:00,0.254,0,245.83,1,0,0,0
9/12/2008,1:45:00,0.214,0.052,244.59,0.8,0,0,0
9/12/2008,1:46:00,0.214,0.052,243.96,0.8,0,0,0
9/12/2008,1:47:00,0.214,0.052,244.28,0.8,0,0,0
9/12/2008,1:48:00,0.3,0,243.8,1.4,0,0,0
9/12/2008,1:49:00,0.29,0.052,244.15,1.2,0,0,0
9/12/2008,1:50:00,0.292,0.052,244.02,1.2,0,0,0
9/12/2008,1:51:00,0.29,0.05,243.08,1.2,0,0,0
9/12/2008,1:52:00,0.288,0.05,242.97,1.2,0,0,0
9/12/2008,1:53:00,0.288,0.052,244.02,1.2,0,0,0
9/12/2008,1:54:00,0.286,0.05,243.29,1.2,0,0,0
9/12/2008,1:55:00,0.284,0.05,243.24,1.2,0,0,0
9/12/2008,1:56:00,0.288,0.056,245.12,1.2,0,0,0
9/12/2008,1:57:00,0.306,0.066,245.89,1.4,0,0,0
9/12/2008,1:58:00,0.372,0.184,245.5,1.6,0,0,0
9/12/2008,1:59:00,0.322,0.106,245.32,1.4,0,2,0
9/12/2008,2:00:00,0.3,0.076,245.21,1.2,0,1,0
9/12/2008,2:01:00,0.3,0.076,244.92,1.2,0,2,0
9/12/2008,2:02:00,0.3,0.076,244.87,1.2,0,1,0
9/12/2008,2:03:00,0.3,0.076,244.88,1.2,0,1,0
9/12/2008,2:04:00,0.3,0.076,244.93,1.2,0,2,0
9/12/2008,2:05:00,0.302,0.076,245.28,1.2,0,1,0
9/12/2008,2:06:00,0.3,0.076,244.94,1.2,0,2,0
9/12/2008,2:07:00,0.302,0.078,245.56,1.2,0,1,0
9/12/2008,2:08:00,0.302,0.078,245.72,1.2,0,1,0
9/12/2008,2:09:00,0.3,0.076,245.43,1.2,0,2,0
9/12/2008,2:10:00,0.3,0.076,245.45,1.2,0,1,0
9/12/2008,2:11:00,0.3,0.08,246.35,1.2,0,2,0
9/12/2008,2:12:00,0.302,0.082,247.4,1.2,0,1,0
9/12/2008,2:13:00,0.3,0.082,247.48,1.2,0,1,0
9/12/2008,2:14:00,0.3,0.082,247.35,1.2,0,2,0
9/12/2008,2:15:00,0.298,0.08,247.04,1.2,0,1,0
9/12/2008,2:16:00,0.298,0.08,247.12,1.2,0,1,0
9/12/2008,2:17:00,0.296,0.08,246.65,1.2,0,2,0
9/12/2008,2:18:00,0.296,0.08,246.81,1.2,0,1,0
9/12/2008,2:19:00,0.294,0.078,246.22,1.2,0,1,0
9/12/2008,2:20:00,0.408,0.208,246.44,1.8,0,1,0
9/12/2008,2:21:00,0.404,0.22,246.13,1.8,0,2,0
9/12/2008,2:22:00,0.346,0.126,246.3,1.4,0,0,0
9/12/2008,2:23:00,0.326,0.092,246.56,1.4,0,0,0
9/12/2008,2:24:00,0.326,0.094,246.69,1.4,0,0,0
9/12/2008,2:25:00,0.324,0.094,247,1.4,0,0,0
9/12/2008,2:26:00,0.324,0.094,247.11,1.4,0,0,0
9/12/2008,2:27:00,0.324,0.096,247.61,1.4,0,0,0
9/12/2008,2:28:00,0.322,0.096,247.42,1.4,0,0,0
9/12/2008,2:29:00,0.32,0.096,247.26,1.4,0,0,0
9/12/2008,2:30:00,0.454,0.096,247.49,2.4,0,0,0
9/12/2008,2:31:00,1.478,0.078,245.39,6,0,0,19
9/12/2008,2:32:00,1.456,0.078,244.94,5.8,0,0,19
9/12/2008,2:33:00,1.44,0.078,245.09,5.8,0,0,19
9/12/2008,2:34:00,1.43,0.078,245.01,5.8,0,0,19
9/12/2008,2:35:00,1.47,0.116,245.12,6,0,0,18
9/12/2008,2:36:00,1.502,0.186,245.28,6,0,0,19
9/12/2008,2:37:00,1.452,0.116,245.06,5.8,0,0,18
9/12/2008,2:38:00,1.416,0.048,246.27,5.6,0,0,19
9/12/2008,2:39:00,1.418,0.05,246.59,5.6,0,0,18
9/12/2008,2:40:00,1.408,0.046,245.72,5.6,0,0,19
9/12/2008,2:41:00,1.404,0.046,245.53,5.6,0,0,18
9/12/2008,2:42:00,1.406,0.046,245.93,5.6,0,0,19
9/12/2008,2:43:00,1.394,0,244.94,5.6,0,0,18
9/12/2008,2:44:00,1.386,0,244.24,5.6,0,0,19
9/12/2008,2:45:00,1.384,0,244.08,5.6,0,0,18
9/12/2008,2:46:00,1.35,0,244.22,5.4,0,0,18
9/12/2008,2:47:00,1.318,0.062,244.43,5.4,0,0,19
9/12/2008,2:48:00,1.326,0.062,245.1,5.4,0,0,18
9/12/2008,2:49:00,1.328,0.062,245.33,5.4,0,0,18
9/12/2008,2:50:00,1.328,0.062,245.3,5.4,0,0,19
9/12/2008,2:51:00,1.33,0.06,245.55,5.4,0,0,18
9/12/2008,2:52:00,1.332,0.06,245.78,5.4,0,0,19
9/12/2008,2:53:00,1.328,0.062,245.39,5.4,0,0,18
9/12/2008,2:54:00,1.32,0.062,244.66,5.4,0,0,19
9/12/2008,2:55:00,1.324,0.062,244.9,5.4,0,0,18
9/12/2008,2:56:00,1.324,0.062,245.09,5.4,0,0,18
9/12/2008,2:57:00,1.326,0.062,245.24,5.4,0,0,19
9/12/2008,2:58:00,1.324,0.062,244.94,5.4,0,0,18
9/12/2008,2:59:00,1.32,0.062,244.64,5.4,0,0,19
9/12/2008,3:00:00,1.322,0.062,244.81,5.4,0,0,18
9/12/2008,3:01:00,1.32,0.062,244.6,5.4,0,0,18
9/12/2008,3:02:00,1.32,0.062,244.55,5.4,0,0,19
9/12/2008,3:03:00,1.318,0.062,244.4,5.4,0,0,18
9/12/2008,3:04:00,1.322,0.062,244.93,5.4,0,0,18
9/12/2008,3:05:00,1.328,0.062,245.34,5.4,0,0,19
9/12/2008,3:06:00,1.336,0.06,246.26,5.4,0,0,18
9/12/2008,3:07:00,1.336,0.06,246.2,5.4,0,0,19
9/12/2008,3:08:00,1.338,0.06,246.42,5.4,0,0,19
9/12/2008,3:09:00,1.334,0.06,245.91,5.4,0,0,18
9/12/2008,3:10:00,1.33,0.06,245.7,5.4,0,0,19
9/12/2008,3:11:00,1.318,0.062,244.45,5.4,0,0,18
9/12/2008,3:12:00,1.314,0.064,244.04,5.4,0,0,18
9/12/2008,3:13:00,0.268,0.05,245.34,1.4,0,0,3
9/12/2008,3:14:00,0.216,0.05,245.5,0.8,0,0,0
9/12/2008,3:15:00,0.296,0,245.54,1.4,0,0,0
9/12/2008,3:16:00,0.33,0.09,245.74,1.4,0,0,0
9/12/2008,3:17:00,0.332,0.09,245.27,1.4,0,0,0
9/12/2008,3:18:00,0.334,0.092,246.14,1.4,0,0,0
9/12/2008,3:19:00,0.332,0.092,245.85,1.4,0,0,0
9/12/2008,3:20:00,0.33,0.092,245.9,1.4,0,0,0
9/12/2008,3:21:00,0.322,0.09,245.38,1.4,0,0,0
9/12/2008,3:22:00,0.32,0.09,245.54,1.4,0,0,0
9/12/2008,3:23:00,0.352,0.112,245.46,1.6,0,0,0
9/12/2008,3:24:00,0.396,0.198,245.6,1.8,0,0,0
9/12/2008,3:25:00,0.394,0.2,246.07,1.8,0,0,0
9/12/2008,3:26:00,0.394,0.2,246.03,1.8,0,0,0
9/12/2008,3:27:00,0.394,0.202,246.45,1.8,0,0,0
9/12/2008,3:28:00,0.392,0.2,245.98,1.8,0,0,0
9/12/2008,3:29:00,0.39,0.2,246.16,1.8,0,0,0
9/12/2008,3:30:00,0.388,0.2,246.25,1.8,0,0,0
9/12/2008,3:31:00,0.386,0.2,246.13,1.8,0,0,0
9/12/2008,3:32:00,0.384,0.19,246.43,1.6,0,0,0
9/12/2008,3:33:00,0.296,0.062,246.88,1.2,0,0,0
9/12/2008,3:34:00,0.266,0,247.13,1,0,0,0
9/12/2008,3:35:00,0.226,0.046,247.19,1,0,0,0
9/12/2008,3:36:00,0.224,0.048,246.42,1,0,0,0
9/12/2008,3:37:00,0.224,0.046,247.03,1,0,0,0
9/12/2008,3:38:00,0.226,0.046,247.36,1,0,0,0
9/12/2008,3:39:00,0.22,0.048,247.12,0.8,0,0,0
9/12/2008,3:40:00,0.216,0.048,246.74,0.8,0,0,0
9/12/2008,3:41:00,0.216,0.048,246.62,0.8,0,0,0
9/12/2008,3:42:00,0.218,0.048,246.72,0.8,0,0,0
9/12/2008,3:43:00,0.216,0.048,246.69,0.8,0,0,0
9/12/2008,3:44:00,0.216,0.048,246.49,0.8,0,0,0
9/12/2008,3:45:00,0.216,0.05,246.3,0.8,0,0,0
9/12/2008,3:46:00,0.218,0.048,246.76,0.8,0,0,0
9/12/2008,3:47:00,0.224,0.048,246.76,1,0,0,0
9/12/2008,3:48:00,0.226,0.048,246.96,1,0,0,0
9/12/2008,3:49:00,0.224,0.048,247.13,1,0,0,0
9/12/2008,3:50:00,0.226,0.046,247.39,1,0,0,0
9/12/2008,3:51:00,0.226,0.046,247.81,1,0,0,0
9/12/2008,3:52:00,0.226,0.046,247.55,1,0,0,0
9/12/2008,3:53:00,0.224,0.046,247.09,1,0,0,0
9/12/2008,3:54:00,0.222,0.048,246.32,1,0,0,0
9/12/2008,3:55:00,0.222,0.048,246.9,1,0,0,0
9/12/2008,3:56:00,0.216,0.048,246.84,0.8,0,0,0
9/12/2008,3:57:00,0.216,0.048,246.68,0.8,0,0,0
9/12/2008,3:58:00,0.216,0.048,246.48,0.8,0,0,0
9/12/2008,3:59:00,0.216,0.05,246.4,0.8,0,0,0
9/12/2008,4:00:00,0.216,0.048,246.99,0.8,0,0,0
9/12/2008,4:01:00,0.218,0.048,246.67,0.8,0,0,0
9/12/2008,4:02:00,0.22,0.052,245.14,1,0,0,0
9/12/2008,4:03:00,0.222,0.05,245.29,1,0,0,0
